,Token_Score_Aged,Age,Date,Site,Author,Title,Post Text,Link,Tokens,Token_Map
1018,0.11995504697503928,0.17503494828847355,2020-09-11,www.abstractsports.com,No author,Seattle Seahawks vs Atlanta Falcons - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Atlanta, GeorgiaMercedes-Benz Stadium
About the Seahawks
QB Russell Wilson is one of the most dynamic players in... <a href=""https://www.abstractsports.com/blog/posts/2020/september/seattle-seahawks-vs-atlanta-falcons-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/seattle-seahawks-vs-atlanta-falcons-nfl-week-1/,"['sundayseptember', '13', '2020100', 'atlanta', 'georgiamercedesbenz', 'stadium', 'seahawks', 'qb', 'russell', 'wilson', 'dynamic', 'players', 'readingseattle', 'seahawks', 'atlanta', 'falcons', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.6735579966049671, 0.3351759652606552, 0.986118106953121, 0.6735579966049671, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.6735579966049671, 0.6735579966049671, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1026,0.11352852047298417,0.1750349482880873,2020-09-11,www.abstractsports.com,No author,Green Bay Packers vs Minnesota Vikings - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Minneapolis, MinnesotaU.S. Bank Stadium
About the Packers
QB Aaron Rodgers led the Packers to the NFC Championsh... <a href=""https://www.abstractsports.com/blog/posts/2020/september/green-bay-packers-vs-minnesota-vikings-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/green-bay-packers-vs-minnesota-vikings-nfl-week-1/,"['sundayseptember', '13', '2020100', 'minneapolis', 'minnesotaus', 'bank', 'stadium', 'packers', 'qb', 'aaron', 'rodgers', 'led', 'packers', 'nfc', 'championsh', 'readinggreen', 'bay', 'packers', 'minnesota', 'vikings', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.986118106953121, 0.8125874423281074, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.3351759652606552, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1020,0.10938564461781707,0.1750349482883753,2020-09-11,www.abstractsports.com,No author,Philadelphia Eagles vs Washington Football Team - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Landover, MarylandFedEx Field
About the Eagles
QB Carson Wentz performed well last season despite his WR corps b... <a href=""https://www.abstractsports.com/blog/posts/2020/september/philadelphia-eagles-vs-washington-football-team-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/philadelphia-eagles-vs-washington-football-team-nfl-week-1/,"['sundayseptember', '13', '2020100', 'landover', 'marylandfedex', 'field', 'eagles', 'qb', 'carson', 'wentz', 'performed', 'season', 'wr', 'corps', 'readingphiladelphia', 'eagles', 'washington', 'football', 'team', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.6735579966049671, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.9074448774494723, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1021,0.10922265537276372,0.17503494828832622,2020-09-11,www.abstractsports.com,No author,Las Vegas Raiders vs Carolina Panthers - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Charlotte, North CarolinaBank of America Stadium
About the Raiders
Jon Gruden’s 2nd season with the Raiders shou... <a href=""https://www.abstractsports.com/blog/posts/2020/september/las-vegas-raiders-vs-carolina-panthers-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/las-vegas-raiders-vs-carolina-panthers-nfl-week-1/,"['sundayseptember', '13', '2020100', 'charlotte', 'north', 'carolinabank', 'america', 'stadium', 'raiders', 'jon', 'grudens', '2nd', 'season', 'raiders', 'shou', 'readinglas', 'vegas', 'raiders', 'carolina', 'panthers', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.986118106953121, 0.8125874423281074, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.9074448774494723, 0.8125874423281074, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.3351759652606552, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1023,0.1079017979630816,0.17503494828822785,2020-09-11,www.abstractsports.com,No author,Cleveland Browns vs Baltimore Ravens - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Baltimore, MarylandM&amp;amp;T Bank Stadium
About the Browns
Newly hired head coach Kevin Stefanski is expected to t... <a href=""https://www.abstractsports.com/blog/posts/2020/september/cleveland-browns-vs-baltimore-ravens-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/cleveland-browns-vs-baltimore-ravens-nfl-week-1/,"['sundayseptember', '13', '2020100', 'baltimore', 'marylandm', 'ampt', 'bank', 'stadium', 'browns', 'newly', 'hired', 'head', 'coach', 'kevin', 'stefanski', 'expected', 'readingcleveland', 'browns', 'baltimore', 'ravens', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.986118106953121, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.6735579966049671, 0.6735579966049671, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1025,0.10483259646076436,0.1750349482881366,2020-09-11,www.abstractsports.com,No author,New York Jets vs Buffalo Bills - NFL Week 1,"SundaySeptember 13, 20201:00 PM ETBuffalo, New YorkNew Era Field
About the Jets
Now in his 3rd year, it’s time for QB Sam Darnold to take the next s... <a href=""https://www.abstractsports.com/blog/posts/2020/september/new-york-jets-vs-buffalo-bills-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/new-york-jets-vs-buffalo-bills-nfl-week-1/,"['sundayseptember', '13', '2020100', 'etbuffalo', 'yorknew', 'era', 'field', 'jets', '3rd', 'year', 'time', 'qb', 'sam', 'darnold', 'readingnew', 'york', 'jets', 'buffalo', 'bills', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1028,0.10496527308476272,0.17442894347799176,2020-09-10,www.abstractsports.com,No author,Houston Texans vs Kansas City Chiefs - NFL Week 1,"ThursdaySeptember 10, 20208:20 PM ET
Kansas City, MissouriArrowhead Stadium
About the Texans
The Texans will be looking for revenge after being emb... <a href=""https://www.abstractsports.com/blog/posts/2020/september/houston-texans-vs-kansas-city-chiefs-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/houston-texans-vs-kansas-city-chiefs-nfl-week-1/,"['thursdayseptember', '10', '2020820', 'kansas', 'city', 'missouriarrowhead', 'stadium', 'texans', 'texans', 'revenge', 'emb', 'readinghouston', 'texans', 'kansas', 'city', 'chiefs', 'nfl', 'week', '1']","[0.2860259835156779, 0.2860259835156779, 0.2860259835156779, 0.9318392175590482, 0.9318392175590482, 0.2860259835156779, 0.2860259835156779, 0.994081402352613, 0.994081402352613, 0.2860259835156779, 0.2860259835156779, 0.2860259835156779, 0.994081402352613, 0.9318392175590482, 0.9318392175590482, 0.2860259835156779, 0.2860259835156779, 0.9318392175590482, 0.9318392175590482]"
1027,0.08207650156857058,0.17442894347804083,2020-09-10,www.abstractsports.com,No author,NFL Week 1 Preview and Predictions for 2020-2021 Season,"<a href=""https://www.abstractsports.com/blog/posts/2020/september/nfl-week-1-preview-and-predictions-for-2020-2021-season/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/nfl-week-1-preview-and-predictions-for-2020-2021-season/,"['readingnfl', 'week', '1', 'preview', 'predictions', '20202021', 'season']","[0.2860259835156779, 0.9318392175590482, 0.9318392175590482, 0.2860259835156779, 0.2860259835156779, 0.2860259835156779, 0.2860259835156779]"
1030,0.09046428052238302,0.17022429607747935,2020-09-03,www.abstractsports.com,No author,Will COVID Kill the World Series - World Series History,"<a href=""https://www.abstractsports.com/blog/posts/2020/september/will-covid-kill-the-world-series-world-series-history/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/will-covid-kill-the-world-series-world-series-history/,"['readingwill', 'covid', 'kill', 'series', 'series', 'history']","[0.30853753872598694, 0.30853753872598694, 0.30853753872598694, 0.9772498680518208, 0.9772498680518208, 0.30853753872598694]"
1033,0.0879965597522112,0.1643313145279346,2020-08-24,www.abstractsports.com,No author,Doncic Carries Mavericks to Victory with Breathtaking Performance in the Clutch,"With his team down 2-1 in their first-round playoff series, Luka Doncic put on a performance for the ages as he put his team on his back and carried t... <a href=""https://www.abstractsports.com/blog/posts/2020/august/doncic-carries-mavericks-to-victory-with-breathtaking-performance-in-the-clutch/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/doncic-carries-mavericks-to-victory-with-breathtaking-performance-in-the-clutch/,"['team', '21', 'firstround', 'playoff', 'series', 'luka', 'doncic', 'performance', 'ages', 'team', 'carried', 'readingdoncic', 'carries', 'mavericks', 'victory', 'breathtaking', 'performance', 'clutch']","[0.9999756749629074, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.9999756749629074, 0.40277029433374695, 0.9999756749629074, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.9999756749629074, 0.40277029433374695]"
1032,0.06618777192068677,0.16433131452798178,2020-08-24,www.abstractsports.com,No author,The Unresolved Legacy of Floyd Mayweather,"There was a time not so long ago when the most revered and supposed &quot;baddest&quot; men and women on the planet wore 10oz gloves, danced and circled each ot... <a href=""https://www.abstractsports.com/blog/posts/2020/august/the-unresolved-legacy-of-floyd-mayweather/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/the-unresolved-legacy-of-floyd-mayweather/,"['time', 'long', 'ago', 'revered', 'supposed', 'baddest', 'men', 'women', 'planet', 'wore', '10oz', 'gloves', 'danced', 'circled', 'readingthe', 'unresolved', 'legacy', 'floyd', 'mayweather']","[0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695, 0.40277029433374695]"
1034,0.08229760845508366,0.163168782503065,2020-08-22,www.abstractsports.com,No author,Tight End has Emerged as a Position of Prominence in the NFL,"Tight ends in the NFL are finally getting the respect they deserve as we have seen several of the top tier players at the position get big contracts d... <a href=""https://www.abstractsports.com/blog/posts/2020/august/tight-end-has-emerged-as-a-position-of-prominence-in-the-nfl/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/tight-end-has-emerged-as-a-position-of-prominence-in-the-nfl/,"['tight', 'ends', 'nfl', 'finally', 'respect', 'deserve', 'tier', 'players', 'position', 'big', 'contracts', 'readingtight', 'emerged', 'position', 'prominence', 'nfl']","[0.34154569915480437, 0.34154569915480437, 0.9928470607822851, 0.34154569915480437, 0.34154569915480437, 0.34154569915480437, 0.34154569915480437, 0.34154569915480437, 0.9928470607822851, 0.34154569915480437, 0.34154569915480437, 0.34154569915480437, 0.34154569915480437, 0.9928470607822851, 0.34154569915480437, 0.9928470607822851]"
1035,0.07906110849552758,0.16258952561149842,2020-08-21,www.abstractsports.com,No author,Davis Dominates as Lakers Crush Blazers to Even Series,"The lack of shooting and missed free throws down the stretch cost the Los Angeles Lakers Game 1 in their first-round series against the Portland Trail... <a href=""https://www.abstractsports.com/blog/posts/2020/august/davis-dominates-as-lakers-crush-blazers-to-even-series/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/davis-dominates-as-lakers-crush-blazers-to-even-series/,"['lack', 'shooting', 'missed', 'free', 'throws', 'stretch', 'cost', 'angeles', 'lakers', 'game', '1', 'firstround', 'series', 'portland', 'trail', 'readingdavis', 'dominates', 'lakers', 'crush', 'blazers', 'series']","[0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.998224267596147, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.998224267596147, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.36580029447995066, 0.998224267596147, 0.36580029447995066, 0.36580029447995066, 0.998224267596147]"
1036,0.08032879835083878,0.16201160828564865,2020-08-20,www.abstractsports.com,No author,How These Role Players Will Be Key to Their Team’s  Success During the Postseason,"Superstar players are usually credited with the responsibility of carrying their team to a championship. Elite caliber players such as LeBron James, T... <a href=""https://www.abstractsports.com/blog/posts/2020/august/how-these-role-players-will-be-key-to-their-team-s-success-during-the-postseason/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/how-these-role-players-will-be-key-to-their-team-s-success-during-the-postseason/,"['superstar', 'players', 'credited', 'responsibility', 'carrying', 'team', 'championship', 'elite', 'caliber', 'players', 'lebron', 'james', 'readinghow', 'role', 'players', 'key', 'teams', 'success', 'postseason']","[0.40129367431707624, 0.9999683287581669, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.9999683287581669, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.9999683287581669, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624, 0.40129367431707624]"
1037,0.07537373069781998,0.16143503062050812,2020-08-19,www.abstractsports.com,No author,"Looking for a Knockout, Ten First-Hand Accounts","As a big boxing fan, I've witnessed many pro fights since I began watching the sport in the 1970s. What most pugilistic fans enjoy seeing is that big ... <a href=""https://www.abstractsports.com/blog/posts/2020/august/looking-for-a-knockout-ten-first-hand-accounts/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/looking-for-a-knockout-ten-first-hand-accounts/,"['big', 'boxing', 'fan', 'ive', 'witnessed', 'pro', 'fights', 'began', 'watching', 'sport', '1970s', 'pugilistic', 'fans', 'enjoy', 'big', 'readinglooking', 'knockout', 'firsthand', 'accounts']","[0.9999813100907992, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.9999813100907992, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515, 0.40418257795725515]"
1038,0.07451994327102447,0.1523920014522544,2020-08-03,www.abstractsports.com,No author,Introduction to 1970s Heavyweights,"The best way we can enjoy sports these days is to remember sports for the way it once was. With this in mind, I grew up in the 1970s and for the years... <a href=""https://www.abstractsports.com/blog/posts/2020/august/introduction-to-1970s-heavyweights/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/august/introduction-to-1970s-heavyweights/,"['enjoy', 'days', 'remember', 'mind', 'grew', '1970s', 'years', 'readingintroduction', '1970s', 'heavyweights']","[0.36183680491588155, 0.36183680491588155, 0.36183680491588155, 0.36183680491588155, 0.36183680491588155, 0.9976611325094764, 0.36183680491588155, 0.36183680491588155, 0.9976611325094764, 0.36183680491588155]"
